Sample in Buffer,Sample in Window,TRIGGER,DMA_Custom/wr_index[2:0],DMA_Custom/Pose_Wr_Rst_Sync,DMA_Custom/w_brust_cnt[7:0],DMA_Custom/m_axi_awaddr[31:0],DMA_Custom/rd_index[2:0],DMA_Custom/m_axi_araddr[31:0],DMA_Custom/rd_base_addr[31:0],DMA_Custom/Rd_Rst_Sync_1,DMA_Custom/r_Rd_Rst_Sync[2:0],DMA_Custom/Ar_running,DMA_Custom/Aw_running,DMA_Custom/<const0>_1,DMA_Custom/<const0>_2,DMA_Custom/<const0>_3,DMA_Custom/<const0>_4,DMA_Custom/<const0>_5,DMA_Custom/<const0>_6,DMA_Custom/<const0>_7,DMA_Custom/Rd_Rst_Sync,DMA_Custom/<const0>_8,DMA_Custom/<const0>_9,DMA_Custom/<const0>_10,DMA_Custom/<const0>_11,DMA_Custom/<const0>_12,DMA_Custom/<const0>_13,DMA_Custom/<const0>
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,UNSIGNED,HEX,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX
885,117,0,2,0,00,8290560,1,1758720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
886,118,0,2,0,00,8290560,1,1758720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,119,0,2,0,00,8290560,1,1758720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
888,120,0,2,0,00,8290560,1,1758720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889,121,0,2,0,00,8290560,1,1758720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890,122,0,2,0,00,8290560,1,1758720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891,123,0,2,0,00,8290560,1,1758720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
892,124,0,2,0,00,8290560,1,1758720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,125,0,2,0,00,8290560,1,1758720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,126,0,2,1,00,8290560,1,1758720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
895,127,1,3,0,00,8290560,1,1758720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896,0,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
897,1,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
898,2,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
899,3,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
900,4,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
901,5,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
902,6,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
903,7,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
904,8,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
905,9,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
906,10,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
907,11,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
908,12,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
909,13,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
910,14,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
911,15,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
912,16,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
913,17,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
914,18,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
915,19,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
916,20,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
917,21,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
918,22,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
919,23,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
920,24,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
921,25,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
922,26,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
923,27,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
924,28,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
925,29,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
926,30,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
927,31,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
928,32,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
929,33,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
930,34,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
931,35,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
932,36,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
933,37,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
934,38,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
935,39,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
936,40,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
937,41,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
938,42,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
939,43,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
940,44,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
941,45,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
942,46,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
943,47,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
944,48,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
945,49,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
946,50,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
947,51,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
948,52,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
949,53,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
950,54,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
951,55,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
952,56,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
953,57,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
954,58,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
955,59,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
956,60,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
957,61,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
958,62,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
959,63,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
960,64,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
961,65,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
962,66,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
963,67,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
964,68,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
965,69,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
966,70,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
967,71,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
968,72,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
969,73,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
970,74,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
971,75,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
972,76,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
973,77,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
974,78,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
975,79,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
976,80,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
977,81,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
978,82,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
979,83,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
980,84,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
981,85,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
982,86,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
983,87,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
984,88,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
985,89,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
986,90,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
987,91,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
988,92,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
989,93,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
990,94,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
991,95,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
992,96,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
993,97,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
994,98,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
995,99,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
996,100,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
997,101,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
998,102,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
999,103,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1000,104,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1001,105,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1002,106,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1003,107,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1004,108,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1005,109,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1006,110,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1007,111,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1008,112,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1009,113,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1010,114,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1011,115,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1012,116,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1013,117,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1014,118,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1015,119,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1016,120,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1017,121,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1018,122,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1019,123,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1020,124,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1021,125,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1022,126,0,3,0,00,9857280,2,4147200,4147200,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1023,127,1,3,0,00,9857280,2,4147200,4147200,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1024,0,0,3,0,00,12437760,2,8067840,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1025,1,0,3,0,00,12437760,2,8067840,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1026,2,0,3,0,00,12437760,2,8067840,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027,3,0,3,0,00,12437760,2,8067840,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028,4,0,3,0,00,12437760,2,8067840,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029,5,0,3,0,00,12437760,2,8067840,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030,6,0,3,0,00,12437760,2,8067840,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1031,7,0,3,0,00,12437760,2,8067840,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1032,8,0,3,0,00,12437760,2,8067840,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1033,9,0,3,0,00,12437760,2,8067840,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1034,10,0,3,0,00,12437760,2,8067840,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1035,11,0,3,0,00,12437760,2,8067840,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1036,12,0,3,0,00,12437760,2,8067840,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037,13,0,3,0,00,12437760,2,8067840,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1038,14,0,3,0,00,12437760,2,8067840,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1039,15,0,3,0,00,12437760,2,8067840,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1040,16,0,3,0,00,12437760,2,8067840,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,17,0,3,0,00,12437760,2,8067840,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1042,18,0,3,0,00,12437760,2,8067840,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1043,19,0,3,0,00,12437760,2,8067840,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1044,20,0,3,0,00,12437760,2,8067840,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1045,21,0,3,0,00,12437760,2,8067840,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1046,22,0,3,0,00,12437760,2,8067840,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1047,23,0,3,0,00,12437760,2,8067840,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1048,24,0,3,0,00,12437760,2,8067840,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1049,25,0,3,0,00,12437760,2,8067840,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050,26,0,3,0,00,12437760,2,8067840,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1051,27,0,3,0,00,12437760,2,8067840,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,28,0,3,0,00,12437760,2,8067840,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1053,29,0,3,0,00,12437760,2,8067840,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1054,30,0,3,0,00,12437760,2,8067840,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1055,31,0,3,0,00,12437760,2,8067840,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1056,32,0,3,0,00,12437760,2,8067840,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1057,33,0,3,0,00,12437760,2,8067840,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1058,34,0,3,0,00,12437760,2,8067840,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1059,35,0,3,0,00,12437760,2,8067840,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1060,36,0,3,0,00,12437760,2,8067840,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1061,37,0,3,0,00,12437760,2,8067840,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1062,38,0,3,0,00,12437760,2,8067840,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1063,39,0,3,0,00,12437760,2,8067840,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064,40,0,3,0,00,12437760,2,8067840,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1065,41,0,3,0,00,12437760,2,8067840,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1066,42,0,3,0,00,12437760,2,8067840,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1067,43,0,3,0,00,12437760,2,8067840,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1068,44,0,3,0,00,12437760,2,8067840,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1069,45,0,3,0,00,12437760,2,8067840,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1070,46,0,3,0,00,12437760,2,8067840,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1071,47,0,3,0,00,12437760,2,8067840,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1072,48,0,3,0,00,12437760,2,8067840,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1073,49,0,3,0,00,12437760,2,8067840,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1074,50,0,3,0,00,12437760,2,8067840,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1075,51,0,3,0,00,12437760,2,8067840,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1076,52,0,3,0,00,12437760,2,8067840,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1077,53,0,3,0,00,12437760,2,8067840,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1078,54,0,3,0,00,12437760,2,8067840,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1079,55,0,3,0,00,12437760,2,8067840,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1080,56,0,3,0,00,12437760,2,8067840,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1081,57,0,3,0,00,12437760,2,8067840,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1082,58,0,3,0,00,12437760,2,8067840,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1083,59,0,3,0,00,12437760,2,8067840,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1084,60,0,3,0,00,12437760,2,8067840,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1085,61,0,3,0,00,12437760,2,8067840,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1086,62,0,3,0,00,12437760,2,8067840,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1087,63,0,3,0,00,12437760,2,8067840,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1088,64,0,3,0,00,12437760,2,8067840,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1089,65,0,3,0,00,12437760,2,8067840,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090,66,0,3,0,00,12437760,2,8067840,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1091,67,0,3,0,00,12437760,2,8067840,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1092,68,0,3,0,00,12437760,2,8067840,4147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
